timestamp,link_id,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-04-25T17:20:10.151578,of:000000000000000b:3 -> of:000000000000000d:2,242792,242792,356100761,356100761,10.247,10.247,860.95,860.95
2026-04-25T17:20:10.151578,of:0000000000000004:2 -> of:0000000000000009:2,3381,3381,456760,456760,0.001,0.001,1.19,1.19
2026-04-25T17:20:10.151578,of:0000000000000009:1 -> of:000000000000000c:6,3161,3161,437452,437452,0.001,0.001,1.19,1.19
2026-04-25T17:20:31.083286,of:0000000000000008:1 -> of:000000000000000b:6,39082,39082,53924728,53924726,0.002,0.002,1.45,1.45
2026-04-25T17:20:31.083286,of:0000000000000003:2 -> of:0000000000000008:3,3244,3242,444556,444278,0.002,0.002,1.45,1.35
2026-04-25T17:20:31.083286,of:0000000000000002:2 -> of:0000000000000008:2,39137,39135,53927808,53927530,0.002,0.002,1.45,1.35
2026-04-25T17:20:31.083286,of:0000000000000007:1 -> of:000000000000000d:5,135549,135547,196169274,196166294,3.646,3.655,307.11,307.88
2026-04-25T17:20:31.083286,of:0000000000000007:2 -> of:000000000000000a:3,35132,35132,47965996,47965996,0.001,0.001,1.3,1.3
2026-04-25T17:20:31.083286,of:0000000000000006:2 -> of:000000000000000a:2,30887,30885,41618048,41617770,0.001,0.001,1.25,1.16
2026-04-25T17:20:31.083286,of:0000000000000006:1 -> of:000000000000000d:4,156896,156893,228073322,228068852,3.673,3.666,309.28,308.65
2026-04-25T17:20:31.083286,of:0000000000000003:1 -> of:000000000000000b:5,184626,184618,269247150,269235230,3.664,3.671,308.56,309.09
2026-04-25T17:20:31.083286,of:0000000000000001:3 -> of:000000000000000d:1,31397,31397,42338376,42338376,0.002,0.002,1.35,1.35
2026-04-25T17:20:31.083286,of:0000000000000002:1 -> of:000000000000000b:4,131568,131567,190236124,190234634,3.663,3.655,308.41,307.79
2026-04-25T17:20:31.083286,of:0000000000000001:2 -> of:000000000000000c:1,3225,3227,444810,445090,0.001,0.002,1.25,1.35
2026-04-25T17:20:31.083286,of:0000000000000001:1 -> of:000000000000000b:1,31381,31381,42337016,42337016,0.002,0.002,1.35,1.35
2026-04-25T17:20:31.083286,of:0000000000000004:1 -> of:000000000000000c:4,3854,3854,506534,506536,0.001,0.001,1.25,1.25
2026-04-25T17:20:31.083286,of:0000000000000005:1 -> of:000000000000000c:5,3963,3963,517134,517136,0.001,0.001,1.25,1.25
2026-04-25T17:20:31.083286,of:000000000000000a:1 -> of:000000000000000d:6,62722,62722,89135168,89135168,0.001,0.001,1.25,1.25
2026-04-25T17:20:31.083286,of:000000000000000c:3 -> of:000000000000000d:3,67969,67971,95906041,95906321,0.001,0.002,1.25,1.35
2026-04-25T17:20:31.083286,of:000000000000000b:2 -> of:000000000000000c:2,68021,68023,95911157,95911437,0.001,0.002,1.25,1.35
2026-04-25T17:20:31.083286,of:0000000000000005:2 -> of:0000000000000009:3,3406,3406,460146,460146,0.001,0.001,1.25,1.25
2026-04-25T17:20:31.083286,of:000000000000000b:3 -> of:000000000000000d:2,255577,255578,375112611,375114101,7.329,7.33,616.1,616.15
2026-04-25T17:20:31.083286,of:0000000000000004:2 -> of:0000000000000009:2,3408,3408,460444,460444,0.001,0.001,1.3,1.3
2026-04-25T17:20:31.083286,of:0000000000000009:1 -> of:000000000000000c:6,3187,3189,441078,441358,0.001,0.002,1.25,1.35
2026-04-25T17:20:52.021422,of:0000000000000008:1 -> of:000000000000000b:6,39113,39113,53928564,53928564,0.001,0.001,1.47,1.47
2026-04-25T17:20:52.021422,of:0000000000000003:2 -> of:0000000000000008:3,3282,3280,448868,448590,0.002,0.002,1.81,1.81
2026-04-25T17:20:52.021422,of:0000000000000002:2 -> of:0000000000000008:2,39173,39173,53931842,53931842,0.002,0.002,1.71,1.81
2026-04-25T17:20:52.021422,of:0000000000000007:1 -> of:000000000000000d:5,142636,142585,206665222,206591932,3.992,3.966,336.96,334.63
2026-04-25T17:20:52.021422,of:0000000000000007:2 -> of:000000000000000a:3,35174,35172,47970880,47970602,0.002,0.002,2.0,1.9
2026-04-25T17:20:52.021422,of:0000000000000006:2 -> of:000000000000000a:2,30927,30927,41622654,41622654,0.002,0.002,1.9,2.0
2026-04-25T17:20:52.021422,of:0000000000000006:1 -> of:000000000000000d:4,164061,164119,238692924,238782044,4.039,4.075,340.67,343.57
2026-04-25T17:20:52.021422,of:0000000000000003:1 -> of:000000000000000b:5,191823,191775,279913012,279844192,4.057,4.035,342.19,340.29
2026-04-25T17:20:52.021422,of:0000000000000001:3 -> of:000000000000000d:1,31432,31430,42342772,42342492,0.002,0.002,1.66,1.57
2026-04-25T17:20:52.021422,of:0000000000000002:1 -> of:000000000000000b:4,138608,138619,200662040,200678430,3.966,3.972,334.72,335.29
2026-04-25T17:20:52.021422,of:0000000000000001:2 -> of:000000000000000c:1,3262,3260,449484,449206,0.002,0.002,1.76,1.57
2026-04-25T17:20:52.021422,of:0000000000000001:1 -> of:000000000000000b:1,31416,31414,42341412,42341132,0.002,0.002,1.66,1.57
2026-04-25T17:20:52.021422,of:0000000000000004:1 -> of:000000000000000c:4,3889,3889,510930,510930,0.002,0.002,1.66,1.66
2026-04-25T17:20:52.021422,of:0000000000000005:1 -> of:000000000000000c:5,3998,3998,521530,521530,0.002,0.002,1.66,1.66
2026-04-25T17:20:52.021422,of:000000000000000a:1 -> of:000000000000000d:6,62759,62757,89139858,89139578,0.002,0.002,1.76,1.66
2026-04-25T17:20:52.021422,of:000000000000000c:3 -> of:000000000000000d:3,68011,68009,95910941,95910661,0.002,0.002,2.0,1.81
2026-04-25T17:20:52.021422,of:000000000000000b:2 -> of:000000000000000c:2,68063,68061,95916057,95915777,0.002,0.002,2.0,1.81
2026-04-25T17:20:52.021422,of:0000000000000005:2 -> of:0000000000000009:3,3448,3446,465014,464736,0.002,0.002,2.0,1.9
2026-04-25T17:20:52.021422,of:000000000000000b:3 -> of:000000000000000d:2,269745,269746,396148931,396150421,8.002,8.002,673.63,673.63
2026-04-25T17:20:52.021422,of:0000000000000004:2 -> of:0000000000000009:2,3448,3448,465034,465034,0.002,0.002,1.9,1.9
2026-04-25T17:20:52.021422,of:0000000000000009:1 -> of:000000000000000c:6,3224,3222,445752,445474,0.002,0.002,1.76,1.57
2026-04-25T17:21:12.074955,of:0000000000000008:1 -> of:000000000000000b:6,39141,39141,53932470,53932470,0.002,0.002,1.39,1.39
2026-04-25T17:21:12.074955,of:0000000000000003:2 -> of:0000000000000008:3,3308,3308,452482,452482,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:0000000000000002:2 -> of:0000000000000008:2,39201,39201,53935734,53935734,0.002,0.002,1.39,1.39
2026-04-25T17:21:12.074955,of:0000000000000007:1 -> of:000000000000000d:5,151938,151914,220487192,220451432,5.491,5.506,461.9,463.24
2026-04-25T17:21:12.074955,of:0000000000000007:2 -> of:000000000000000a:3,35200,35200,47974508,47974508,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:0000000000000006:2 -> of:000000000000000a:2,30955,30955,41626560,41626560,0.002,0.002,1.39,1.39
2026-04-25T17:21:12.074955,of:0000000000000006:1 -> of:000000000000000d:4,173381,173397,252544610,252568450,5.502,5.477,462.79,460.7
2026-04-25T17:21:12.074955,of:0000000000000003:1 -> of:000000000000000b:5,201132,201106,293748308,293709568,5.496,5.508,462.24,463.34
2026-04-25T17:21:12.074955,of:0000000000000001:3 -> of:000000000000000d:1,31458,31458,42346398,42346398,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:0000000000000002:1 -> of:000000000000000b:4,147926,147942,214505150,214528990,5.499,5.502,462.69,462.94
2026-04-25T17:21:12.074955,of:0000000000000001:2 -> of:000000000000000c:1,3288,3288,453112,453112,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:0000000000000001:1 -> of:000000000000000b:1,31442,31442,42345038,42345038,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:0000000000000004:1 -> of:000000000000000c:4,3917,3917,514836,514836,0.002,0.002,1.39,1.39
2026-04-25T17:21:12.074955,of:0000000000000005:1 -> of:000000000000000c:5,4026,4026,525436,525436,0.002,0.002,1.39,1.39
2026-04-25T17:21:12.074955,of:000000000000000a:1 -> of:000000000000000d:6,62785,62785,89143498,89143498,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:000000000000000c:3 -> of:000000000000000d:3,68037,68037,95914581,95914581,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:000000000000000b:2 -> of:000000000000000c:2,68089,68089,95919697,95919697,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:0000000000000005:2 -> of:0000000000000009:3,3474,3474,468628,468628,0.001,0.002,1.29,1.39
2026-04-25T17:21:12.074955,of:000000000000000b:3 -> of:000000000000000d:2,288367,288367,423855015,423855015,11.006,11.005,924.68,924.63
2026-04-25T17:21:12.074955,of:0000000000000004:2 -> of:0000000000000009:2,3476,3476,468926,468926,0.002,0.002,1.39,1.39
2026-04-25T17:21:12.074955,of:0000000000000009:1 -> of:000000000000000c:6,3250,3250,449380,449380,0.001,0.002,1.29,1.39
2026-04-25T17:21:32.114062,of:0000000000000008:1 -> of:000000000000000b:6,39168,39168,53935554,53935554,0.001,0.001,1.35,1.35
2026-04-25T17:21:32.114062,of:0000000000000003:2 -> of:0000000000000008:3,3342,3342,455850,455850,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:0000000000000002:2 -> of:0000000000000008:2,39235,39235,53939102,53939102,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:0000000000000007:1 -> of:000000000000000d:5,155520,155479,225774194,225713104,2.109,2.099,178.62,177.77
2026-04-25T17:21:32.114062,of:0000000000000007:2 -> of:000000000000000a:3,35234,35234,47977886,47977886,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:0000000000000006:2 -> of:000000000000000a:2,30989,30989,41629938,41629938,0.001,0.001,1.7,1.7
2026-04-25T17:21:32.114062,of:0000000000000006:1 -> of:000000000000000d:4,177039,177071,257943404,257991084,2.154,2.163,182.41,183.2
2026-04-25T17:21:32.114062,of:0000000000000003:1 -> of:000000000000000b:5,204802,204757,299164982,299097932,2.161,2.15,183.0,182.06
2026-04-25T17:21:32.114062,of:0000000000000001:3 -> of:000000000000000d:1,31485,31485,42349482,42349482,0.001,0.001,1.35,1.35
2026-04-25T17:21:32.114062,of:0000000000000002:1 -> of:000000000000000b:4,151500,151532,219780232,219827912,2.104,2.114,178.22,179.02
2026-04-25T17:21:32.114062,of:0000000000000001:2 -> of:000000000000000c:1,3315,3315,456196,456196,0.001,0.001,1.35,1.35
2026-04-25T17:21:32.114062,of:0000000000000001:1 -> of:000000000000000b:1,31469,31469,42348122,42348122,0.001,0.001,1.35,1.35
2026-04-25T17:21:32.114062,of:0000000000000004:1 -> of:000000000000000c:4,3944,3944,517920,517920,0.001,0.001,1.35,1.35
