timestamp,elapsed_sec,total_flows,device_id,device_flow_count
2026-04-24T23:52:58,199.32,68,of:0000000000000008,6
2026-04-24T23:52:58,199.32,68,of:0000000000000005,4
2026-04-24T23:52:58,199.32,68,of:0000000000000006,6
2026-04-24T23:52:58,199.32,68,of:0000000000000009,4
2026-04-24T23:52:59,200.32,68,of:000000000000000c,4
2026-04-24T23:52:59,200.32,68,of:000000000000000d,7
2026-04-24T23:52:59,200.32,68,of:000000000000000a,6
2026-04-24T23:52:59,200.32,68,of:000000000000000b,7
2026-04-24T23:52:59,200.32,68,of:0000000000000003,6
2026-04-24T23:52:59,200.32,68,of:0000000000000004,4
2026-04-24T23:52:59,200.32,68,of:0000000000000001,4
2026-04-24T23:52:59,200.32,68,of:0000000000000002,5
2026-04-24T23:52:59,200.32,68,of:0000000000000007,5
2026-04-24T23:52:59,200.32,68,of:0000000000000008,6
2026-04-24T23:52:59,200.32,68,of:0000000000000005,4
2026-04-24T23:52:59,200.32,68,of:0000000000000006,6
2026-04-24T23:52:59,200.32,68,of:0000000000000009,4
2026-04-24T23:53:00,201.33,68,of:000000000000000c,4
2026-04-24T23:53:00,201.33,68,of:000000000000000d,7
2026-04-24T23:53:00,201.33,68,of:000000000000000a,6
2026-04-24T23:53:00,201.33,68,of:000000000000000b,7
2026-04-24T23:53:00,201.33,68,of:0000000000000003,6
2026-04-24T23:53:00,201.33,68,of:0000000000000004,4
2026-04-24T23:53:00,201.33,68,of:0000000000000001,4
2026-04-24T23:53:00,201.33,68,of:0000000000000002,5
2026-04-24T23:53:00,201.33,68,of:0000000000000007,5
2026-04-24T23:53:00,201.33,68,of:0000000000000008,6
2026-04-24T23:53:00,201.33,68,of:0000000000000005,4
2026-04-24T23:53:00,201.33,68,of:0000000000000006,6
2026-04-24T23:53:00,201.33,68,of:0000000000000009,4
2026-04-24T23:53:01,202.34,68,of:000000000000000c,4
2026-04-24T23:53:01,202.34,68,of:000000000000000d,7
2026-04-24T23:53:01,202.34,68,of:000000000000000a,6
2026-04-24T23:53:01,202.34,68,of:000000000000000b,7
2026-04-24T23:53:01,202.34,68,of:0000000000000003,6
2026-04-24T23:53:01,202.34,68,of:0000000000000004,4
2026-04-24T23:53:01,202.34,68,of:0000000000000001,4
2026-04-24T23:53:01,202.34,68,of:0000000000000002,5
2026-04-24T23:53:01,202.34,68,of:0000000000000007,5
2026-04-24T23:53:01,202.34,68,of:0000000000000008,6
2026-04-24T23:53:01,202.34,68,of:0000000000000005,4
2026-04-24T23:53:01,202.34,68,of:0000000000000006,6
2026-04-24T23:53:01,202.34,68,of:0000000000000009,4
2026-04-24T23:53:02,203.35,68,of:000000000000000c,4
2026-04-24T23:53:02,203.35,68,of:000000000000000d,7
2026-04-24T23:53:02,203.35,68,of:000000000000000a,6
2026-04-24T23:53:02,203.35,68,of:000000000000000b,7
2026-04-24T23:53:02,203.35,68,of:0000000000000003,6
2026-04-24T23:53:02,203.35,68,of:0000000000000004,4
2026-04-24T23:53:02,203.35,68,of:0000000000000001,4
2026-04-24T23:53:02,203.35,68,of:0000000000000002,5
2026-04-24T23:53:02,203.35,68,of:0000000000000007,5
2026-04-24T23:53:02,203.35,68,of:0000000000000008,6
2026-04-24T23:53:02,203.35,68,of:0000000000000005,4
2026-04-24T23:53:02,203.35,68,of:0000000000000006,6
2026-04-24T23:53:02,203.35,68,of:0000000000000009,4
2026-04-24T23:53:03,204.36,68,of:000000000000000c,4
2026-04-24T23:53:03,204.36,68,of:000000000000000d,7
2026-04-24T23:53:03,204.36,68,of:000000000000000a,6
