timestamp,elapsed_sec,total_flows,device_id,device_flow_count
2026-04-24T23:56:44,2.04,52,of:0000000000000007,4
2026-04-24T23:56:44,2.04,52,of:0000000000000008,4
2026-04-24T23:56:44,2.04,52,of:0000000000000009,4
2026-04-24T23:56:44,2.04,52,of:000000000000000a,4
2026-04-24T23:56:44,2.04,52,of:000000000000000b,4
2026-04-24T23:56:44,2.04,52,of:000000000000000c,4
2026-04-24T23:56:44,2.04,52,of:000000000000000d,4
2026-04-24T23:56:45,3.05,52,of:0000000000000001,4
2026-04-24T23:56:45,3.05,52,of:0000000000000002,4
2026-04-24T23:56:45,3.05,52,of:0000000000000003,4
2026-04-24T23:56:45,3.05,52,of:0000000000000004,4
2026-04-24T23:56:45,3.05,52,of:0000000000000005,4
2026-04-24T23:56:45,3.05,52,of:0000000000000006,4
2026-04-24T23:56:45,3.05,52,of:0000000000000007,4
2026-04-24T23:56:45,3.05,52,of:0000000000000008,4
2026-04-24T23:56:45,3.05,52,of:0000000000000009,4
2026-04-24T23:56:45,3.05,52,of:000000000000000a,4
2026-04-24T23:56:45,3.05,52,of:000000000000000b,4
2026-04-24T23:56:45,3.05,52,of:000000000000000c,4
2026-04-24T23:56:45,3.05,52,of:000000000000000d,4
2026-04-24T23:56:46,4.06,52,of:0000000000000001,4
2026-04-24T23:56:46,4.06,52,of:0000000000000002,4
2026-04-24T23:56:46,4.06,52,of:0000000000000003,4
2026-04-24T23:56:46,4.06,52,of:0000000000000004,4
2026-04-24T23:56:46,4.06,52,of:0000000000000005,4
2026-04-24T23:56:46,4.06,52,of:0000000000000006,4
2026-04-24T23:56:46,4.06,52,of:0000000000000007,4
2026-04-24T23:56:46,4.06,52,of:0000000000000008,4
2026-04-24T23:56:46,4.06,52,of:0000000000000009,4
2026-04-24T23:56:46,4.06,52,of:000000000000000a,4
2026-04-24T23:56:46,4.06,52,of:000000000000000b,4
2026-04-24T23:56:46,4.06,52,of:000000000000000c,4
2026-04-24T23:56:46,4.06,52,of:000000000000000d,4
2026-04-24T23:56:47,5.07,52,of:0000000000000001,4
2026-04-24T23:56:47,5.07,52,of:0000000000000002,4
2026-04-24T23:56:47,5.07,52,of:0000000000000003,4
2026-04-24T23:56:47,5.07,52,of:0000000000000004,4
2026-04-24T23:56:47,5.07,52,of:0000000000000005,4
2026-04-24T23:56:47,5.07,52,of:0000000000000006,4
2026-04-24T23:56:47,5.07,52,of:0000000000000007,4
2026-04-24T23:56:47,5.07,52,of:0000000000000008,4
2026-04-24T23:56:47,5.07,52,of:0000000000000009,4
2026-04-24T23:56:47,5.07,52,of:000000000000000a,4
2026-04-24T23:56:47,5.07,52,of:000000000000000b,4
2026-04-24T23:56:47,5.07,52,of:000000000000000c,4
2026-04-24T23:56:47,5.07,52,of:000000000000000d,4
2026-04-24T23:56:48,6.08,52,of:0000000000000001,4
2026-04-24T23:56:48,6.08,52,of:0000000000000002,4
2026-04-24T23:56:48,6.08,52,of:0000000000000003,4
2026-04-24T23:56:48,6.08,52,of:0000000000000004,4
2026-04-24T23:56:48,6.08,52,of:0000000000000005,4
2026-04-24T23:56:48,6.08,52,of:0000000000000006,4
2026-04-24T23:56:48,6.08,52,of:0000000000000007,4
2026-04-24T23:56:48,6.08,52,of:0000000000000008,4
2026-04-24T23:56:48,6.08,52,of:0000000000000009,4
2026-04-24T23:56:48,6.08,52,of:000000000000000a,4
2026-04-24T23:56:48,6.08,52,of:000000000000000b,4
2026-04-24T23:56:48,6.08,52,of:000000000000000c,4
2026-04-24T23:56:48,6.08,52,of:000000000000000d,4
2026-04-24T23:56:49,7.09,52,of:0000000000000001,4
2026-04-24T23:56:49,7.09,52,of:0000000000000002,4
2026-04-24T23:56:49,7.09,52,of:0000000000000003,4
2026-04-24T23:56:49,7.09,52,of:0000000000000004,4
2026-04-24T23:56:49,7.09,52,of:0000000000000005,4
2026-04-24T23:56:49,7.09,52,of:0000000000000006,4
2026-04-24T23:56:49,7.09,52,of:0000000000000007,4
2026-04-24T23:56:49,7.09,52,of:0000000000000008,4
2026-04-24T23:56:49,7.09,52,of:0000000000000009,4
2026-04-24T23:56:49,7.09,52,of:000000000000000a,4
2026-04-24T23:56:49,7.09,52,of:000000000000000b,4
2026-04-24T23:56:49,7.09,52,of:000000000000000c,4
2026-04-24T23:56:49,7.09,52,of:000000000000000d,4
2026-04-24T23:56:50,8.1,52,of:0000000000000001,4
2026-04-24T23:56:50,8.1,52,of:0000000000000002,4
2026-04-24T23:56:50,8.1,52,of:0000000000000003,4
2026-04-24T23:56:50,8.1,52,of:0000000000000004,4
2026-04-24T23:56:50,8.1,52,of:0000000000000005,4
2026-04-24T23:56:50,8.1,52,of:0000000000000006,4
2026-04-24T23:56:50,8.1,52,of:0000000000000007,4
2026-04-24T23:56:50,8.1,52,of:0000000000000008,4
2026-04-24T23:56:50,8.1,52,of:0000000000000009,4
2026-04-24T23:56:50,8.1,52,of:000000000000000a,4
2026-04-24T23:56:50,8.1,52,of:000000000000000b,4
2026-04-24T23:56:50,8.1,52,of:000000000000000c,4
2026-04-24T23:56:50,8.1,52,of:000000000000000d,4
2026-04-24T23:56:51,9.11,52,of:0000000000000001,4
2026-04-24T23:56:51,9.11,52,of:0000000000000002,4
2026-04-24T23:56:51,9.11,52,of:0000000000000003,4
2026-04-24T23:56:51,9.11,52,of:0000000000000004,4
2026-04-24T23:56:51,9.11,52,of:0000000000000005,4
2026-04-24T23:56:51,9.11,52,of:0000000000000006,4
2026-04-24T23:56:51,9.11,52,of:0000000000000007,4
2026-04-24T23:56:51,9.11,52,of:0000000000000008,4
2026-04-24T23:56:51,9.11,52,of:0000000000000009,4
2026-04-24T23:56:51,9.11,52,of:000000000000000a,4
2026-04-24T23:56:51,9.11,52,of:000000000000000b,4
2026-04-24T23:56:51,9.11,52,of:000000000000000c,4
2026-04-24T23:56:51,9.11,52,of:000000000000000d,4
2026-04-24T23:56:52,10.12,52,of:0000000000000001,4
2026-04-24T23:56:52,10.12,52,of:0000000000000002,4
2026-04-24T23:56:52,10.12,52,of:0000000000000003,4
2026-04-24T23:56:52,10.12,52,of:0000000000000004,4
2026-04-24T23:56:52,10.12,52,of:0000000000000005,4
2026-04-24T23:56:52,10.12,52,of:0000000000000006,4
2026-04-24T23:56:52,10.12,52,of:0000000000000007,4
2026-04-24T23:56:52,10.12,52,of:0000000000000008,4
2026-04-24T23:56:52,10.12,52,of:0000000000000009,4
2026-04-24T23:56:52,10.12,52,of:000000000000000a,4
2026-04-24T23:56:52,10.12,52,of:000000000000000b,4
2026-04-24T23:56:52,10.12,52,of:000000000000000c,4
2026-04-24T23:56:52,10.12,52,of:000000000000000d,4
2026-04-24T23:56:53,11.13,52,of:0000000000000001,4
2026-04-24T23:56:53,11.13,52,of:0000000000000002,4
2026-04-24T23:56:53,11.13,52,of:0000000000000003,4
2026-04-24T23:56:53,11.13,52,of:0000000000000004,4
2026-04-24T23:56:53,11.13,52,of:0000000000000005,4
2026-04-24T23:56:53,11.13,52,of:0000000000000006,4
2026-04-24T23:56:53,11.13,52,of:0000000000000007,4
2026-04-24T23:56:53,11.13,52,of:0000000000000008,4
2026-04-24T23:56:53,11.13,52,of:0000000000000009,4
2026-04-24T23:56:53,11.13,52,of:000000000000000a,4
2026-04-24T23:56:53,11.13,52,of:000000000000000b,4
2026-04-24T23:56:53,11.13,52,of:000000000000000c,4
2026-04-24T23:56:53,11.13,52,of:000000000000000d,4
2026-04-24T23:56:54,12.14,52,of:0000000000000001,4
2026-04-24T23:56:54,12.14,52,of:0000000000000002,4
2026-04-24T23:56:54,12.14,52,of:0000000000000003,4
2026-04-24T23:56:54,12.14,52,of:0000000000000004,4
2026-04-24T23:56:54,12.14,52,of:0000000000000005,4
2026-04-24T23:56:54,12.14,52,of:0000000000000006,4
2026-04-24T23:56:54,12.14,52,of:0000000000000007,4
2026-04-24T23:56:54,12.14,52,of:0000000000000008,4
2026-04-24T23:56:54,12.14,52,of:0000000000000009,4
2026-04-24T23:56:54,12.14,52,of:000000000000000a,4
2026-04-24T23:56:54,12.14,52,of:000000000000000b,4
2026-04-24T23:56:54,12.14,52,of:000000000000000c,4
2026-04-24T23:56:54,12.14,52,of:000000000000000d,4
2026-04-24T23:56:55,13.15,52,of:0000000000000001,4
2026-04-24T23:56:55,13.15,52,of:0000000000000002,4
2026-04-24T23:56:55,13.15,52,of:0000000000000003,4
2026-04-24T23:56:55,13.15,52,of:0000000000000004,4
2026-04-24T23:56:55,13.15,52,of:0000000000000005,4
2026-04-24T23:56:55,13.15,52,of:0000000000000006,4
2026-04-24T23:56:55,13.15,52,of:0000000000000007,4
2026-04-24T23:56:55,13.15,52,of:0000000000000008,4
2026-04-24T23:56:55,13.15,52,of:0000000000000009,4
2026-04-24T23:56:55,13.15,52,of:000000000000000a,4
2026-04-24T23:56:55,13.15,52,of:000000000000000b,4
2026-04-24T23:56:55,13.15,52,of:000000000000000c,4
2026-04-24T23:56:55,13.15,52,of:000000000000000d,4
2026-04-24T23:56:56,14.16,52,of:0000000000000001,4
2026-04-24T23:56:56,14.16,52,of:0000000000000002,4
2026-04-24T23:56:56,14.16,52,of:0000000000000003,4
2026-04-24T23:56:56,14.16,52,of:0000000000000004,4
2026-04-24T23:56:56,14.16,52,of:0000000000000005,4
2026-04-24T23:56:56,14.16,52,of:0000000000000006,4
2026-04-24T23:56:56,14.16,52,of:0000000000000007,4
2026-04-24T23:56:56,14.16,52,of:0000000000000008,4
2026-04-24T23:56:56,14.16,52,of:0000000000000009,4
2026-04-24T23:56:56,14.16,52,of:000000000000000a,4
2026-04-24T23:56:56,14.16,52,of:000000000000000b,4
2026-04-24T23:56:56,14.16,52,of:000000000000000c,4
2026-04-24T23:56:56,14.16,52,of:000000000000000d,4
2026-04-24T23:56:57,15.18,52,of:0000000000000001,4
2026-04-24T23:56:57,15.18,52,of:0000000000000002,4
2026-04-24T23:56:57,15.18,52,of:0000000000000003,4
2026-04-24T23:56:57,15.18,52,of:0000000000000004,4
2026-04-24T23:56:57,15.18,52,of:0000000000000005,4
2026-04-24T23:56:57,15.18,52,of:0000000000000006,4
2026-04-24T23:56:57,15.18,52,of:0000000000000007,4
2026-04-24T23:56:57,15.18,52,of:0000000000000008,4
2026-04-24T23:56:57,15.18,52,of:0000000000000009,4
2026-04-24T23:56:57,15.18,52,of:000000000000000a,4
2026-04-24T23:56:57,15.18,52,of:000000000000000b,4
2026-04-24T23:56:57,15.18,52,of:000000000000000c,4
2026-04-24T23:56:57,15.18,52,of:000000000000000d,4
2026-04-24T23:56:58,16.19,52,of:0000000000000001,4
2026-04-24T23:56:58,16.19,52,of:0000000000000002,4
2026-04-24T23:56:58,16.19,52,of:0000000000000003,4
2026-04-24T23:56:58,16.19,52,of:0000000000000004,4
2026-04-24T23:56:58,16.19,52,of:0000000000000005,4
2026-04-24T23:56:58,16.19,52,of:0000000000000006,4
2026-04-24T23:56:58,16.19,52,of:0000000000000007,4
2026-04-24T23:56:58,16.19,52,of:0000000000000008,4
2026-04-24T23:56:58,16.19,52,of:0000000000000009,4
2026-04-24T23:56:58,16.19,52,of:000000000000000a,4
2026-04-24T23:56:58,16.19,52,of:000000000000000b,4
2026-04-24T23:56:58,16.19,52,of:000000000000000c,4
2026-04-24T23:56:58,16.19,52,of:000000000000000d,4
2026-04-24T23:56:59,17.2,52,of:0000000000000001,4
2026-04-24T23:56:59,17.2,52,of:0000000000000002,4
2026-04-24T23:56:59,17.2,52,of:0000000000000003,4
2026-04-24T23:56:59,17.2,52,of:0000000000000004,4
2026-04-24T23:56:59,17.2,52,of:0000000000000005,4
2026-04-24T23:56:59,17.2,52,of:0000000000000006,4
2026-04-24T23:56:59,17.2,52,of:0000000000000007,4
2026-04-24T23:56:59,17.2,52,of:0000000000000008,4
2026-04-24T23:56:59,17.2,52,of:0000000000000009,4
2026-04-24T23:56:59,17.2,52,of:000000000000000a,4
2026-04-24T23:56:59,17.2,52,of:000000000000000b,4
2026-04-24T23:56:59,17.2,52,of:000000000000000c,4
2026-04-24T23:56:59,17.2,52,of:000000000000000d,4
2026-04-24T23:57:00,18.21,52,of:0000000000000001,4
2026-04-24T23:57:00,18.21,52,of:0000000000000002,4
2026-04-24T23:57:00,18.21,52,of:0000000000000003,4
2026-04-24T23:57:00,18.21,52,of:0000000000000004,4
2026-04-24T23:57:00,18.21,52,of:0000000000000005,4
2026-04-24T23:57:00,18.21,52,of:0000000000000006,4
2026-04-24T23:57:00,18.21,52,of:0000000000000007,4
2026-04-24T23:57:00,18.21,52,of:0000000000000008,4
2026-04-24T23:57:00,18.21,52,of:0000000000000009,4
2026-04-24T23:57:00,18.21,52,of:000000000000000a,4
2026-04-24T23:57:00,18.21,52,of:000000000000000b,4
2026-04-24T23:57:00,18.21,52,of:000000000000000c,4
2026-04-24T23:57:00,18.21,52,of:000000000000000d,4
2026-04-24T23:57:01,19.22,52,of:0000000000000001,4
2026-04-24T23:57:01,19.22,52,of:0000000000000002,4
2026-04-24T23:57:01,19.22,52,of:0000000000000003,4
2026-04-24T23:57:01,19.22,52,of:0000000000000004,4
2026-04-24T23:57:01,19.22,52,of:0000000000000005,4
2026-04-24T23:57:01,19.22,52,of:0000000000000006,4
2026-04-24T23:57:01,19.22,52,of:0000000000000007,4
2026-04-24T23:57:01,19.22,52,of:0000000000000008,4
2026-04-24T23:57:01,19.22,52,of:0000000000000009,4
2026-04-24T23:57:01,19.22,52,of:000000000000000a,4
2026-04-24T23:57:01,19.22,52,of:000000000000000b,4
2026-04-24T23:57:01,19.22,52,of:000000000000000c,4
2026-04-24T23:57:01,19.22,52,of:000000000000000d,4
2026-04-24T23:57:02,20.23,52,of:0000000000000001,4
2026-04-24T23:57:02,20.23,52,of:0000000000000002,4
2026-04-24T23:57:02,20.23,52,of:0000000000000003,4
2026-04-24T23:57:02,20.23,52,of:0000000000000004,4
2026-04-24T23:57:02,20.23,52,of:0000000000000005,4
2026-04-24T23:57:02,20.23,52,of:0000000000000006,4
2026-04-24T23:57:02,20.23,52,of:0000000000000007,4
2026-04-24T23:57:02,20.23,52,of:0000000000000008,4
2026-04-24T23:57:02,20.23,52,of:0000000000000009,4
2026-04-24T23:57:02,20.23,52,of:000000000000000a,4
2026-04-24T23:57:02,20.23,52,of:000000000000000b,4
2026-04-24T23:57:02,20.23,52,of:000000000000000c,4
2026-04-24T23:57:02,20.23,52,of:000000000000000d,4
2026-04-24T23:57:03,21.24,52,of:0000000000000001,4
2026-04-24T23:57:03,21.24,52,of:0000000000000002,4
2026-04-24T23:57:03,21.24,52,of:0000000000000003,4
2026-04-24T23:57:03,21.24,52,of:0000000000000004,4
2026-04-24T23:57:03,21.24,52,of:0000000000000005,4
2026-04-24T23:57:03,21.24,52,of:0000000000000006,4
2026-04-24T23:57:03,21.24,52,of:0000000000000007,4
2026-04-24T23:57:03,21.24,52,of:0000000000000008,4
2026-04-24T23:57:03,21.24,52,of:0000000000000009,4
2026-04-24T23:57:03,21.24,52,of:000000000000000a,4
2026-04-24T23:57:03,21.24,52,of:000000000000000b,4
2026-04-24T23:57:03,21.24,52,of:000000000000000c,4
2026-04-24T23:57:03,21.24,52,of:000000000000000d,4
2026-04-24T23:57:04,22.25,52,of:0000000000000001,4
2026-04-24T23:57:04,22.25,52,of:0000000000000002,4
2026-04-24T23:57:04,22.25,52,of:0000000000000003,4
2026-04-24T23:57:04,22.25,52,of:0000000000000004,4
2026-04-24T23:57:04,22.25,52,of:0000000000000005,4
2026-04-24T23:57:04,22.25,52,of:0000000000000006,4
2026-04-24T23:57:04,22.25,52,of:0000000000000007,4
2026-04-24T23:57:04,22.25,52,of:0000000000000008,4
2026-04-24T23:57:04,22.25,52,of:0000000000000009,4
2026-04-24T23:57:04,22.25,52,of:000000000000000a,4
2026-04-24T23:57:04,22.25,52,of:000000000000000b,4
2026-04-24T23:57:04,22.25,52,of:000000000000000c,4
2026-04-24T23:57:04,22.25,52,of:000000000000000d,4
2026-04-24T23:57:05,23.27,52,of:0000000000000001,4
2026-04-24T23:57:05,23.27,52,of:0000000000000002,4
2026-04-24T23:57:05,23.27,52,of:0000000000000003,4
2026-04-24T23:57:05,23.27,52,of:0000000000000004,4
2026-04-24T23:57:05,23.27,52,of:0000000000000005,4
2026-04-24T23:57:05,23.27,52,of:0000000000000006,4
2026-04-24T23:57:05,23.27,52,of:0000000000000007,4
2026-04-24T23:57:05,23.27,52,of:0000000000000008,4
2026-04-24T23:57:05,23.27,52,of:0000000000000009,4
2026-04-24T23:57:05,23.27,52,of:000000000000000a,4
2026-04-24T23:57:05,23.27,52,of:000000000000000b,4
2026-04-24T23:57:05,23.27,52,of:000000000000000c,4
2026-04-24T23:57:05,23.27,52,of:000000000000000d,4
2026-04-24T23:57:06,24.28,52,of:0000000000000001,4
2026-04-24T23:57:06,24.28,52,of:0000000000000002,4
2026-04-24T23:57:06,24.28,52,of:0000000000000003,4
2026-04-24T23:57:06,24.28,52,of:0000000000000004,4
2026-04-24T23:57:06,24.28,52,of:0000000000000005,4
2026-04-24T23:57:06,24.28,52,of:0000000000000006,4
2026-04-24T23:57:06,24.28,52,of:0000000000000007,4
2026-04-24T23:57:06,24.28,52,of:0000000000000008,4
2026-04-24T23:57:06,24.28,52,of:0000000000000009,4
2026-04-24T23:57:06,24.28,52,of:000000000000000a,4
2026-04-24T23:57:06,24.28,52,of:000000000000000b,4
2026-04-24T23:57:06,24.28,52,of:000000000000000c,4
2026-04-24T23:57:06,24.28,52,of:000000000000000d,4
2026-04-24T23:57:07,25.29,52,of:0000000000000001,4
2026-04-24T23:57:07,25.29,52,of:0000000000000002,4
2026-04-24T23:57:07,25.29,52,of:0000000000000003,4
2026-04-24T23:57:07,25.29,52,of:0000000000000004,4
2026-04-24T23:57:07,25.29,52,of:0000000000000005,4
2026-04-24T23:57:07,25.29,52,of:0000000000000006,4
2026-04-24T23:57:07,25.29,52,of:0000000000000007,4
2026-04-24T23:57:07,25.29,52,of:0000000000000008,4
2026-04-24T23:57:07,25.29,52,of:0000000000000009,4
2026-04-24T23:57:07,25.29,52,of:000000000000000a,4
2026-04-24T23:57:07,25.29,52,of:000000000000000b,4
2026-04-24T23:57:07,25.29,52,of:000000000000000c,4
2026-04-24T23:57:07,25.29,52,of:000000000000000d,4
2026-04-24T23:57:08,26.31,52,of:0000000000000001,4
2026-04-24T23:57:08,26.31,52,of:0000000000000002,4
2026-04-24T23:57:08,26.31,52,of:0000000000000003,4
2026-04-24T23:57:08,26.31,52,of:0000000000000004,4
2026-04-24T23:57:08,26.31,52,of:0000000000000005,4
2026-04-24T23:57:08,26.31,52,of:0000000000000006,4
2026-04-24T23:57:08,26.31,52,of:0000000000000007,4
2026-04-24T23:57:08,26.31,52,of:0000000000000008,4
2026-04-24T23:57:08,26.31,52,of:0000000000000009,4
2026-04-24T23:57:08,26.31,52,of:000000000000000a,4
2026-04-24T23:57:08,26.31,52,of:000000000000000b,4
2026-04-24T23:57:08,26.31,52,of:000000000000000c,4
2026-04-24T23:57:08,26.31,52,of:000000000000000d,4
2026-04-24T23:57:09,27.32,52,of:0000000000000001,4
2026-04-24T23:57:09,27.32,52,of:0000000000000002,4
2026-04-24T23:57:09,27.32,52,of:0000000000000003,4
2026-04-24T23:57:09,27.32,52,of:0000000000000004,4
2026-04-24T23:57:09,27.32,52,of:0000000000000005,4
2026-04-24T23:57:09,27.32,52,of:0000000000000006,4
2026-04-24T23:57:09,27.32,52,of:0000000000000007,4
2026-04-24T23:57:09,27.32,52,of:0000000000000008,4
2026-04-24T23:57:09,27.32,52,of:0000000000000009,4
2026-04-24T23:57:09,27.32,52,of:000000000000000a,4
2026-04-24T23:57:09,27.32,52,of:000000000000000b,4
2026-04-24T23:57:09,27.32,52,of:000000000000000c,4
2026-04-24T23:57:09,27.32,52,of:000000000000000d,4
2026-04-24T23:57:10,28.34,52,of:0000000000000001,4
2026-04-24T23:57:10,28.34,52,of:0000000000000002,4
2026-04-24T23:57:10,28.34,52,of:0000000000000003,4
2026-04-24T23:57:10,28.34,52,of:0000000000000004,4
2026-04-24T23:57:10,28.34,52,of:0000000000000005,4
2026-04-24T23:57:10,28.34,52,of:0000000000000006,4
2026-04-24T23:57:10,28.34,52,of:0000000000000007,4
2026-04-24T23:57:10,28.34,52,of:0000000000000008,4
2026-04-24T23:57:10,28.34,52,of:0000000000000009,4
2026-04-24T23:57:10,28.34,52,of:000000000000000a,4
2026-04-24T23:57:10,28.34,52,of:000000000000000b,4
2026-04-24T23:57:10,28.34,52,of:000000000000000c,4
2026-04-24T23:57:10,28.34,52,of:000000000000000d,4
2026-04-24T23:57:11,29.35,52,of:0000000000000001,4
2026-04-24T23:57:11,29.35,52,of:0000000000000002,4
2026-04-24T23:57:11,29.35,52,of:0000000000000003,4
2026-04-24T23:57:11,29.35,52,of:0000000000000004,4
2026-04-24T23:57:11,29.35,52,of:0000000000000005,4
2026-04-24T23:57:11,29.35,52,of:0000000000000006,4
2026-04-24T23:57:11,29.35,52,of:0000000000000007,4
2026-04-24T23:57:11,29.35,52,of:0000000000000008,4
2026-04-24T23:57:11,29.35,52,of:0000000000000009,4
2026-04-24T23:57:11,29.35,52,of:000000000000000a,4
2026-04-24T23:57:11,29.35,52,of:000000000000000b,4
2026-04-24T23:57:11,29.35,52,of:000000000000000c,4
2026-04-24T23:57:11,29.35,52,of:000000000000000d,4
2026-04-24T23:57:12,30.36,52,of:0000000000000001,4
2026-04-24T23:57:12,30.36,52,of:0000000000000002,4
2026-04-24T23:57:12,30.36,52,of:0000000000000003,4
2026-04-24T23:57:12,30.36,52,of:0000000000000004,4
2026-04-24T23:57:12,30.36,52,of:0000000000000005,4
2026-04-24T23:57:12,30.36,52,of:0000000000000006,4
2026-04-24T23:57:12,30.36,52,of:0000000000000007,4
2026-04-24T23:57:12,30.36,52,of:0000000000000008,4
2026-04-24T23:57:12,30.36,52,of:0000000000000009,4
2026-04-24T23:57:12,30.36,52,of:000000000000000a,4
2026-04-24T23:57:12,30.36,52,of:000000000000000b,4
2026-04-24T23:57:12,30.36,52,of:000000000000000c,4
2026-04-24T23:57:12,30.36,52,of:000000000000000d,4
2026-04-24T23:57:13,31.38,52,of:0000000000000001,4
2026-04-24T23:57:13,31.38,52,of:0000000000000002,4
2026-04-24T23:57:13,31.38,52,of:0000000000000003,4
2026-04-24T23:57:13,31.38,52,of:0000000000000004,4
2026-04-24T23:57:13,31.38,52,of:0000000000000005,4
2026-04-24T23:57:13,31.38,52,of:0000000000000006,4
2026-04-24T23:57:13,31.38,52,of:0000000000000007,4
2026-04-24T23:57:13,31.38,52,of:0000000000000008,4
2026-04-24T23:57:13,31.38,52,of:0000000000000009,4
2026-04-24T23:57:13,31.38,52,of:000000000000000a,4
2026-04-24T23:57:13,31.38,52,of:000000000000000b,4
2026-04-24T23:57:13,31.38,52,of:000000000000000c,4
2026-04-24T23:57:13,31.38,52,of:000000000000000d,4
2026-04-24T23:57:14,32.4,52,of:0000000000000001,4
2026-04-24T23:57:14,32.4,52,of:0000000000000002,4
2026-04-24T23:57:14,32.4,52,of:0000000000000003,4
2026-04-24T23:57:14,32.4,52,of:0000000000000004,4
2026-04-24T23:57:14,32.4,52,of:0000000000000005,4
2026-04-24T23:57:14,32.4,52,of:0000000000000006,4
2026-04-24T23:57:14,32.4,52,of:0000000000000007,4
2026-04-24T23:57:14,32.4,52,of:0000000000000008,4
2026-04-24T23:57:14,32.4,52,of:0000000000000009,4
2026-04-24T23:57:14,32.4,52,of:000000000000000a,4
2026-04-24T23:57:14,32.4,52,of:000000000000000b,4
2026-04-24T23:57:14,32.4,52,of:000000000000000c,4
2026-04-24T23:57:14,32.4,52,of:000000000000000d,4
2026-04-24T23:57:15,33.41,52,of:0000000000000001,4
2026-04-24T23:57:15,33.41,52,of:0000000000000002,4
2026-04-24T23:57:15,33.41,52,of:0000000000000003,4
2026-04-24T23:57:15,33.41,52,of:0000000000000004,4
2026-04-24T23:57:15,33.41,52,of:0000000000000005,4
2026-04-24T23:57:15,33.41,52,of:0000000000000006,4
2026-04-24T23:57:15,33.41,52,of:0000000000000007,4
2026-04-24T23:57:15,33.41,52,of:0000000000000008,4
2026-04-24T23:57:15,33.41,52,of:0000000000000009,4
2026-04-24T23:57:15,33.41,52,of:000000000000000a,4
2026-04-24T23:57:15,33.41,52,of:000000000000000b,4
2026-04-24T23:57:15,33.41,52,of:000000000000000c,4
2026-04-24T23:57:15,33.41,52,of:000000000000000d,4
2026-04-24T23:57:16,34.43,52,of:0000000000000001,4
2026-04-24T23:57:16,34.43,52,of:0000000000000002,4
2026-04-24T23:57:16,34.43,52,of:0000000000000003,4
2026-04-24T23:57:16,34.43,52,of:0000000000000004,4
2026-04-24T23:57:16,34.43,52,of:0000000000000005,4
2026-04-24T23:57:16,34.43,52,of:0000000000000006,4
2026-04-24T23:57:16,34.43,52,of:0000000000000007,4
2026-04-24T23:57:16,34.43,52,of:0000000000000008,4
2026-04-24T23:57:16,34.43,52,of:0000000000000009,4
2026-04-24T23:57:16,34.43,52,of:000000000000000a,4
2026-04-24T23:57:16,34.43,52,of:000000000000000b,4
2026-04-24T23:57:16,34.43,52,of:000000000000000c,4
2026-04-24T23:57:16,34.43,52,of:000000000000000d,4
2026-04-24T23:57:17,35.44,52,of:0000000000000001,4
2026-04-24T23:57:17,35.44,52,of:0000000000000002,4
2026-04-24T23:57:17,35.44,52,of:0000000000000003,4
2026-04-24T23:57:17,35.44,52,of:0000000000000004,4
2026-04-24T23:57:17,35.44,52,of:0000000000000005,4
2026-04-24T23:57:17,35.44,52,of:0000000000000006,4
2026-04-24T23:57:17,35.44,52,of:0000000000000007,4
2026-04-24T23:57:17,35.44,52,of:0000000000000008,4
2026-04-24T23:57:17,35.44,52,of:0000000000000009,4
