timestamp,seen_epoch,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,dst_port,in_port,out_port,packets,bytes,flow_lifetime_sec
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902898666467719,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:10,,,,,,,,,1,3,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902900337777060,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:12,,,,,,,,,1,5,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902899558560424,ADDED,org.onosproject.fwd,10,00:00:00:00:00:15,00:00:00:00:00:25,,,,,,,,,8,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902897860619307,ADDED,org.onosproject.fwd,10,00:00:00:00:00:14,00:00:00:00:00:25,,,,,,,,,7,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902897970810155,ADDED,org.onosproject.fwd,10,00:00:00:00:00:10,00:00:00:00:00:25,,,,,,,,,3,1,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902897194138159,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:13,,,,,,,,,1,6,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902901016537393,ADDED,org.onosproject.fwd,10,00:00:00:00:00:13,00:00:00:00:00:25,,,,,,,,,6,1,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902899441297602,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:11,,,,,,,,,1,4,0,0,7.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902898917577295,ADDED,org.onosproject.fwd,10,00:00:00:00:00:25,00:00:00:00:00:15,,,,,,,,,1,8,0,0,6.0
2026-06-17 22:28:08,1781735288.6150916,of:0000000000000004,34902900252680157,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:25,,,,,,,,,5,1,0,0,7.0
