h2,h38,0,3,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h38,1,4,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h38,2,4,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h38,3,4,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:6 -> of:000000000000000a:1, of:000000000000000a:3 -> of:0000000000000007:2"
h2,h38,4,4,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h38,5,5,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2, of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h38,6,5,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h38,7,5,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:6 -> of:000000000000000a:1, of:000000000000000a:3 -> of:0000000000000007:2"
h2,h38,8,5,00:00:00:00:00:02,00:00:00:00:00:26,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:5 -> of:0000000000000007:1"
h38,h2,0,3,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h38,h2,1,4,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h38,h2,2,4,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h38,h2,3,4,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h38,h2,4,4,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h38,h2,5,5,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:2 -> of:0000000000000006:2, of:0000000000000006:1 -> of:000000000000000d:4, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h38,h2,6,5,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h38,h2,7,5,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h38,h2,8,5,00:00:00:00:00:26,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h2,h39,0,3,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h39,1,4,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h39,2,4,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h39,3,4,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:6 -> of:000000000000000a:1, of:000000000000000a:3 -> of:0000000000000007:2"
h2,h39,4,4,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h39,5,5,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2, of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h39,6,5,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h39,7,5,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:6 -> of:000000000000000a:1, of:000000000000000a:3 -> of:0000000000000007:2"
h2,h39,8,5,00:00:00:00:00:02,00:00:00:00:00:27,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:5 -> of:0000000000000007:1"
h39,h2,0,3,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h39,h2,1,4,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h39,h2,2,4,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h39,h2,3,4,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h39,h2,4,4,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h39,h2,5,5,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:2 -> of:0000000000000006:2, of:0000000000000006:1 -> of:000000000000000d:4, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h39,h2,6,5,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h39,h2,7,5,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h39,h2,8,5,00:00:00:00:00:25,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h2,h40,0,3,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h40,1,4,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h40,2,4,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h40,3,4,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:6 -> of:000000000000000a:1, of:000000000000000a:3 -> of:0000000000000007:2"
h2,h40,4,4,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:1 -> of:0000000000000001:1, of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h40,5,5,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2, of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h40,6,5,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:5 -> of:0000000000000007:1"
h2,h40,7,5,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:3 -> of:000000000000000d:2, of:000000000000000d:6 -> of:000000000000000a:1, of:000000000000000a:3 -> of:0000000000000007:2"
h2,h40,8,5,00:00:00:00:00:02,00:00:00:00:00:28,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:2 -> of:000000000000000c:2, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:5 -> of:0000000000000007:1"
h40,h2,0,3,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h40,h2,1,4,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h40,h2,2,4,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h40,h2,3,4,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h40,h2,4,4,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:1 -> of:0000000000000001:3, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h40,h2,5,5,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:2 -> of:0000000000000006:2, of:0000000000000006:1 -> of:000000000000000d:4, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h40,h2,6,5,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h40,h2,7,5,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:2 -> of:000000000000000a:3, of:000000000000000a:1 -> of:000000000000000d:6, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h40,h2,8,5,00:00:00:00:00:28,00:00:00:00:00:02,"of:0000000000000007:1 -> of:000000000000000d:5, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:1 -> of:0000000000000001:2, of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h1,h3,0,2,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:4 -> of:0000000000000002:1"
h1,h3,1,3,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h1,h3,2,3,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h1,h3,3,3,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h1,h3,4,4,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:3 -> of:000000000000000d:3, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:4 -> of:0000000000000002:1"
h1,h3,5,4,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:2 -> of:000000000000000c:1, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h1,h3,6,4,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:1 -> of:000000000000000b:1, of:000000000000000b:5 -> of:0000000000000003:1, of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h1,h3,7,4,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:3 -> of:000000000000000c:3, of:000000000000000c:2 -> of:000000000000000b:2, of:000000000000000b:4 -> of:0000000000000002:1"
h1,h3,8,4,00:00:00:00:00:01,00:00:00:00:00:03,"of:0000000000000001:3 -> of:000000000000000d:1, of:000000000000000d:2 -> of:000000000000000b:3, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h3,h9,0,2,00:00:00:00:00:03,00:00:00:00:00:09,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h9,1,2,00:00:00:00:00:03,00:00:00:00:00:09,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h9,2,3,00:00:00:00:00:03,00:00:00:00:00:09,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h9,3,3,00:00:00:00:00:03,00:00:00:00:00:09,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h9,h3,0,2,00:00:00:00:00:09,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h9,h3,1,2,00:00:00:00:00:09,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h9,h3,2,3,00:00:00:00:00:09,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h9,h3,3,3,00:00:00:00:00:09,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:4 -> of:0000000000000002:1"
h3,h10,0,2,00:00:00:00:00:03,00:00:00:00:00:0A,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h10,1,2,00:00:00:00:00:03,00:00:00:00:00:0A,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h10,2,3,00:00:00:00:00:03,00:00:00:00:00:0A,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h10,3,3,00:00:00:00:00:03,00:00:00:00:00:0A,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h10,h3,0,2,00:00:00:00:00:0A,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h10,h3,1,2,00:00:00:00:00:0A,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h10,h3,2,3,00:00:00:00:00:0A,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h10,h3,3,3,00:00:00:00:00:0A,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:4 -> of:0000000000000002:1"
h3,h11,0,2,00:00:00:00:00:03,00:00:00:00:00:0B,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h11,1,2,00:00:00:00:00:03,00:00:00:00:00:0B,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h11,2,3,00:00:00:00:00:03,00:00:00:00:00:0B,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h11,3,3,00:00:00:00:00:03,00:00:00:00:00:0B,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h11,h3,0,2,00:00:00:00:00:0B,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h11,h3,1,2,00:00:00:00:00:0B,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h11,h3,2,3,00:00:00:00:00:0B,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h11,h3,3,3,00:00:00:00:00:0B,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:4 -> of:0000000000000002:1"
h3,h12,0,2,00:00:00:00:00:03,00:00:00:00:00:0C,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h12,1,2,00:00:00:00:00:03,00:00:00:00:00:0C,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h12,2,3,00:00:00:00:00:03,00:00:00:00:00:0C,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h12,3,3,00:00:00:00:00:03,00:00:00:00:00:0C,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h12,h3,0,2,00:00:00:00:00:0C,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h12,h3,1,2,00:00:00:00:00:0C,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h12,h3,2,3,00:00:00:00:00:0C,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h12,h3,3,3,00:00:00:00:00:0C,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:4 -> of:0000000000000002:1"
h3,h13,0,2,00:00:00:00:00:03,00:00:00:00:00:0D,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h13,1,2,00:00:00:00:00:03,00:00:00:00:00:0D,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h13,2,3,00:00:00:00:00:03,00:00:00:00:00:0D,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h13,3,3,00:00:00:00:00:03,00:00:00:00:00:0D,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h13,h3,0,2,00:00:00:00:00:0D,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h13,h3,1,2,00:00:00:00:00:0D,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h13,h3,2,3,00:00:00:00:00:0D,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h13,h3,3,3,00:00:00:00:00:0D,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:4 -> of:0000000000000002:1"
h3,h14,0,2,00:00:00:00:00:03,00:00:00:00:00:0E,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h14,1,2,00:00:00:00:00:03,00:00:00:00:00:0E,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h14,2,3,00:00:00:00:00:03,00:00:00:00:00:0E,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h14,3,3,00:00:00:00:00:03,00:00:00:00:00:0E,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h14,h3,0,2,00:00:00:00:00:0E,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h14,h3,1,2,00:00:00:00:00:0E,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h14,h3,2,3,00:00:00:00:00:0E,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
h14,h3,3,3,00:00:00:00:00:0E,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:4 -> of:0000000000000002:1"
h3,h15,0,2,00:00:00:00:00:03,00:00:00:00:00:0F,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:5 -> of:0000000000000003:1"
h3,h15,1,2,00:00:00:00:00:03,00:00:00:00:00:0F,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h15,2,3,00:00:00:00:00:03,00:00:00:00:00:0F,"of:0000000000000002:1 -> of:000000000000000b:4, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:3 -> of:0000000000000003:2"
h3,h15,3,3,00:00:00:00:00:03,00:00:00:00:00:0F,"of:0000000000000002:2 -> of:0000000000000008:2, of:0000000000000008:1 -> of:000000000000000b:6, of:000000000000000b:5 -> of:0000000000000003:1"
h15,h3,0,2,00:00:00:00:00:0F,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:4 -> of:0000000000000002:1"
h15,h3,1,2,00:00:00:00:00:0F,00:00:00:00:00:03,"of:0000000000000003:2 -> of:0000000000000008:3, of:0000000000000008:2 -> of:0000000000000002:2"
h15,h3,2,3,00:00:00:00:00:0F,00:00:00:00:00:03,"of:0000000000000003:1 -> of:000000000000000b:5, of:000000000000000b:6 -> of:0000000000000008:1, of:0000000000000008:2 -> of:0000000000000002:2"
