timestamp,host_ip,host_mac,deviceId,port,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-01T19:30:30.447020,10.0.0.248,00:00:00:00:00:23,of:0000000000000007,4,52118,1172098,647,12505,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.18,00:00:00:00:00:06,of:0000000000000002,7,48490,1168008,591,12454,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.4,00:00:00:00:00:05,of:0000000000000002,6,52270,1169660,643,12468,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.242,00:00:00:00:00:1C,of:0000000000000006,3,47846,1161030,607,12329,0.001,0.0,1.37,0.23
2026-07-01T19:30:30.447020,10.0.0.11,00:00:00:00:00:03,of:0000000000000002,4,49512,1169842,602,12479,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.253,00:00:00:00:00:04,of:0000000000000002,5,46432,1172754,560,12563,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.3,00:00:00:00:00:1D,of:0000000000000006,4,54832,1176428,694,12586,0.001,0.0,1.37,0.23
2026-07-01T19:30:30.447020,10.0.0.6,00:00:00:00:00:18,of:0000000000000005,5,49414,1162382,623,12344,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.1,00:00:00:00:00:01,of:0000000000000001,4,868372,2458562,10692,25495,0.002,0.001,2.76,1.0
2026-07-01T19:30:30.447020,10.0.0.2,00:00:00:00:00:1A,of:0000000000000005,7,45326,1168338,557,12482,0.001,0.0,1.4,0.03
2026-07-01T19:30:30.447020,10.0.0.252,00:00:00:00:00:20,of:0000000000000006,7,51472,1171444,644,12502,0.001,0.0,1.37,0.23
2026-07-01T19:30:30.447020,10.0.0.210,00:00:00:00:00:17,of:0000000000000005,4,49610,1170690,611,12510,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.16,00:00:00:00:00:1B,of:0000000000000005,8,54426,1167036,691,12391,0.001,0.0,1.6,0.4
2026-07-01T19:30:30.447020,10.0.0.236,00:00:00:00:00:16,of:0000000000000005,3,41148,1157566,520,12290,0.001,0.0,1.37,0.0
2026-07-01T19:30:30.447020,10.0.0.225,00:00:00:00:00:02,of:0000000000000002,3,52172,1171662,632,12505,0.001,0.0,1.4,0.0
2026-07-01T19:30:30.447020,10.0.0.250,00:00:00:00:00:15,of:0000000000000004,8,49540,1163884,618,12370,0.001,0.0,1.4,0.0
