timestamp,link_id,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_mbps,tx_mbps,rx_pps,tx_pps
2026-07-13T22:42:29.074845,of:0000000000000007:1 -> of:000000000000000d:5,15402,15402,2016346,2016346,0.001,0.001,1.33,1.33
2026-07-13T22:42:29.074845,of:0000000000000003:1 -> of:000000000000000b:5,15945,15945,2069540,2069540,0.002,0.002,2.26,2.26
2026-07-13T22:42:29.074845,of:0000000000000006:1 -> of:000000000000000d:4,14908,14908,1967914,1967914,0.002,0.002,1.93,1.93
2026-07-13T22:42:29.074845,of:0000000000000006:2 -> of:000000000000000a:2,12866,12866,1767818,1767818,0.002,0.002,1.46,1.46
2026-07-13T22:42:29.074845,of:0000000000000001:3 -> of:000000000000000d:1,17998,17998,2270774,2270774,0.002,0.002,1.93,1.93
2026-07-13T22:42:29.074845,of:0000000000000002:1 -> of:000000000000000b:4,15941,15941,2069148,2069148,0.002,0.002,1.59,1.59
2026-07-13T22:42:29.074845,of:0000000000000001:2 -> of:000000000000000c:1,18028,18028,2273694,2273694,0.003,0.003,2.72,2.72
2026-07-13T22:42:29.074845,of:0000000000000001:1 -> of:000000000000000b:1,20602,20602,2525946,2525946,0.003,0.003,2.79,2.82
2026-07-13T22:42:29.074845,of:0000000000000004:1 -> of:000000000000000c:4,14914,14914,1968522,1968522,0.002,0.002,1.93,1.93
2026-07-13T22:42:29.074845,of:0000000000000005:1 -> of:000000000000000c:5,15426,15426,2018678,2018678,0.002,0.002,2.06,2.06
2026-07-13T22:42:29.074845,of:000000000000000a:1 -> of:000000000000000d:6,12828,12828,1770172,1770172,0.002,0.002,1.46,1.46
2026-07-13T22:42:29.074845,of:000000000000000b:2 -> of:000000000000000c:2,12860,12860,1773264,1773264,0.002,0.002,1.39,1.39
2026-07-13T22:42:29.074845,of:000000000000000c:3 -> of:000000000000000d:3,12348,12348,1723088,1723088,0.001,0.001,1.26,1.26
2026-07-13T22:42:29.074845,of:0000000000000005:2 -> of:0000000000000009:3,12350,12350,1711132,1711132,0.001,0.001,1.33,1.33
2026-07-13T22:42:29.074845,of:000000000000000b:3 -> of:000000000000000d:2,12862,12862,1773356,1773356,0.002,0.002,1.46,1.46
2026-07-13T22:42:29.074845,of:0000000000000004:2 -> of:0000000000000009:2,12862,12862,1761328,1761328,0.002,0.002,1.46,1.46
2026-07-13T22:42:29.074845,of:0000000000000009:1 -> of:000000000000000c:6,12823,12823,1763592,1763592,0.002,0.002,1.39,1.39
2026-07-13T22:42:59.180302,of:0000000000000008:1 -> of:000000000000000b:6,12352,12352,1719086,1719086,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000003:2 -> of:0000000000000008:3,12390,12390,1716712,1716712,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000002:2 -> of:0000000000000008:2,12390,12390,1716712,1716712,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000007:2 -> of:000000000000000a:3,12390,12390,1722810,1722810,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000007:1 -> of:000000000000000d:5,15466,15466,2024278,2024278,0.002,0.002,2.13,2.13
2026-07-13T22:42:59.180302,of:0000000000000003:1 -> of:000000000000000b:5,15985,15985,2075120,2075120,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000006:1 -> of:000000000000000d:4,14950,14950,1973690,1973690,0.002,0.002,1.4,1.4
2026-07-13T22:42:59.180302,of:0000000000000006:2 -> of:000000000000000a:2,12906,12906,1773398,1773398,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000001:3 -> of:000000000000000d:1,18064,18064,2278902,2278902,0.002,0.002,2.19,2.19
2026-07-13T22:42:59.180302,of:0000000000000002:1 -> of:000000000000000b:4,15981,15981,2074728,2074728,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000001:2 -> of:000000000000000c:1,18068,18068,2279274,2279274,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000001:1 -> of:000000000000000b:1,20642,20642,2531526,2531526,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000004:1 -> of:000000000000000c:4,14954,14954,1974102,1974102,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000005:1 -> of:000000000000000c:5,15466,15466,2024258,2024258,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:000000000000000a:1 -> of:000000000000000d:6,12868,12868,1775772,1775772,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:000000000000000b:2 -> of:000000000000000c:2,12900,12900,1778864,1778864,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:000000000000000c:3 -> of:000000000000000d:3,12388,12388,1728688,1728688,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000005:2 -> of:0000000000000009:3,12390,12390,1716692,1716692,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:000000000000000b:3 -> of:000000000000000d:2,12902,12902,1778956,1778956,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000004:2 -> of:0000000000000009:2,12902,12902,1766888,1766888,0.001,0.001,1.33,1.33
2026-07-13T22:42:59.180302,of:0000000000000009:1 -> of:000000000000000c:6,12863,12863,1769172,1769172,0.001,0.001,1.33,1.33
2026-07-13T22:43:29.274519,of:0000000000000008:1 -> of:000000000000000b:6,12388,12388,1724108,1724108,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000003:2 -> of:0000000000000008:3,12426,12426,1721716,1721716,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000002:2 -> of:0000000000000008:2,12426,12426,1721716,1721716,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000007:2 -> of:000000000000000a:3,12426,12426,1727832,1727832,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000007:1 -> of:000000000000000d:5,15502,15502,2029300,2029300,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000003:1 -> of:000000000000000b:5,16049,16049,2082886,2082886,0.002,0.002,2.13,2.13
2026-07-13T22:43:29.274519,of:0000000000000006:1 -> of:000000000000000d:4,14986,14986,1978712,1978712,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000006:2 -> of:000000000000000a:2,12942,12942,1778420,1778420,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000001:3 -> of:000000000000000d:1,18100,18100,2283924,2283924,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000002:1 -> of:000000000000000b:4,16045,16045,2082494,2082494,0.002,0.002,2.13,2.13
2026-07-13T22:43:29.274519,of:0000000000000001:2 -> of:000000000000000c:1,18131,18131,2287024,2287026,0.002,0.002,2.09,2.09
2026-07-13T22:43:29.274519,of:0000000000000001:1 -> of:000000000000000b:1,20738,20738,2542428,2542428,0.003,0.003,3.19,3.19
2026-07-13T22:43:29.274519,of:0000000000000004:1 -> of:000000000000000c:4,15012,15012,1981362,1981364,0.002,0.002,1.93,1.93
2026-07-13T22:43:29.274519,of:0000000000000005:1 -> of:000000000000000c:5,15509,15509,2030048,2030050,0.002,0.002,1.43,1.43
2026-07-13T22:43:29.274519,of:000000000000000a:1 -> of:000000000000000d:6,12904,12904,1780812,1780812,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:000000000000000b:2 -> of:000000000000000c:2,12942,12942,1784576,1784576,0.002,0.002,1.39,1.39
2026-07-13T22:43:29.274519,of:000000000000000c:3 -> of:000000000000000d:3,12426,12426,1734008,1734008,0.001,0.001,1.26,1.26
2026-07-13T22:43:29.274519,of:0000000000000005:2 -> of:0000000000000009:3,12426,12426,1721696,1721696,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:000000000000000b:3 -> of:000000000000000d:2,12938,12938,1783996,1783996,0.001,0.001,1.2,1.2
2026-07-13T22:43:29.274519,of:0000000000000004:2 -> of:0000000000000009:2,12942,12942,1772284,1772284,0.001,0.001,1.33,1.33
2026-07-13T22:43:29.274519,of:0000000000000009:1 -> of:000000000000000c:6,12905,12905,1774864,1774866,0.002,0.002,1.39,1.39
2026-07-13T22:43:59.373834,of:0000000000000008:1 -> of:000000000000000b:6,12428,12428,1729688,1729688,0.001,0.001,1.33,1.33
