timestamp,deviceId,flowId,state,appId,priority,eth_src,eth_dst,ipv4_src,ipv4_dst,ip_proto,tcp_src,tcp_dst,udp_src,udp_dst,in_port,out_port,packets,bytes,flow_lifetime_sec,observed_active_age_sec,flow_seen_last10,flow_packet_change_last10,flow_byte_change_last10,src_mac_first_seen_time,src_mac_last_seen_time,src_mac_observed_age_sec,src_mac_ip_count_last10,src_mac_ips_last10,src_mac_unique_dst_ip_count_last10,src_mac_unique_dst_port_count_last10,src_mac_short_lived_count_last10,unique_dst_ip_count_by_src,unique_dst_port_count_by_src,flow_count_by_src,short_lived_flow_count_by_src,flow_count_by_dst,unique_src_count_by_dst,total_packets_by_dst,total_bytes_by_dst
2026-06-08 22:38:58,of:000000000000000c,34902898179130695,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:22,,,,,,,,4,3,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900643654600,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:0D,,,,,,,,4,2,0,0,9.0,653.86,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899169167817,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0D,00:00:00:00:00:11,,,,,,,,2,4,0,0,9.0,653.86,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899333369161,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1D,00:00:00:00:00:12,,,,,,,,3,4,0,0,1.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902901131400778,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:24,,,,,,,,4,3,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897222281675,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:04,,,,,,,,4,2,0,0,4.0,699.37,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897664022859,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0A,00:00:00:00:00:11,,,,,,,,2,4,0,0,9.0,669.04,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899521820367,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0F,00:00:00:00:00:11,,,,,,,,2,4,1,98,19.0,643.71,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,4,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898636084564,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:0A,,,,,,,,4,2,0,0,3.0,669.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900529211477,ADDED,org.onosproject.fwd,10,00:00:00:00:00:21,00:00:00:00:00:11,,,,,,,,3,4,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897337521239,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:23,,,,,,,,4,3,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898152801112,ADDED,org.onosproject.fwd,10,00:00:00:00:00:1F,00:00:00:00:00:11,,,,,,,,3,4,0,0,7.0,628.04,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902897414941400,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:20,,,,,,,,4,3,0,0,7.0,628.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898802598489,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:25,,,,,,,,4,3,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902899944024026,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:03,,,,,,,,4,2,0,0,5.0,704.42,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900666835930,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0B,00:00:00:00:00:12,,,,,,,,2,4,0,0,3.0,663.96,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900567537498,ADDED,org.onosproject.fwd,10,00:00:00:00:00:0C,00:00:00:00:00:12,,,,,,,,2,4,0,0,3.0,658.91,10,0,0,2026-06-08 22:38:53,2026-06-08 22:38:58,5.06,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898750565597,ADDED,org.onosproject.fwd,10,00:00:00:00:00:12,00:00:00:00:00:0B,,,,,,,,4,2,0,0,3.0,663.96,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902898600627805,ADDED,org.onosproject.fwd,10,00:00:00:00:00:21,00:00:00:00:00:12,,,,,,,,3,4,0,0,0.0,612.85,10,0,0,2026-06-08 22:38:48,2026-06-08 22:38:58,10.13,0,,0,0,10,0,0,0,0,0,0,0,0
2026-06-08 22:38:58,of:000000000000000c,34902900711474781,ADDED,org.onosproject.fwd,10,00:00:00:00:00:11,00:00:00:00:00:24,,,,,,,,4,3,0,0,6.0,628.04,10,0,0,2026-06-08 22:38:58,2026-06-08 22:38:58,0.0,0,,0,0,9,0,0,0,0,0,0,0,0
