action,cycle_id,link_id,link_mbps,link_monitor,link_usage_norm,rx_mbps,rx_pps,timestamp,tx_mbps,tx_pps
ip_shuffle,20260617T220708_703150,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,1.39,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:000000000000000b:3 -> of:000000000000000d:2,0.024,0.03,0.024,0.012,3.09,2026-06-17T22:07:08,0.024,4.08
ip_shuffle,20260617T220708_703150,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000003:1 -> of:000000000000000b:5,0.002,0.0025,0.002,0.002,1.49,2026-06-17T22:07:08,0.001,1.36
ip_shuffle,20260617T220708_703150,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000006:1 -> of:000000000000000d:4,0.002,0.0025,0.002,0.002,1.73,2026-06-17T22:07:08,0.002,1.59
ip_shuffle,20260617T220708_703150,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.39,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000007:1 -> of:000000000000000d:5,0.024,0.03,0.024,0.024,3.78,2026-06-17T22:07:08,0.002,1.69
ip_shuffle,20260617T220708_703150,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:07:08,0.001,1.33
ip_shuffle,20260617T220708_703150,of:0000000000000002:1 -> of:000000000000000b:4,0.011,0.013749999999999998,0.011,0.002,1.73,2026-06-17T22:07:08,0.011,2.42
ip_shuffle,20260617T220708_703150,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:08,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:000000000000000b:3 -> of:000000000000000d:2,1.85,1.0,1.0,1.839,155.73,2026-06-17T22:07:38,1.85,156.73
route_mutation,20260617T220738_898378,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000005:2 -> of:0000000000000009:3,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000001:1 -> of:000000000000000b:1,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000003:1 -> of:000000000000000b:5,0.913,1.0,0.913,0.867,74.44,2026-06-17T22:07:38,0.913,78.43
route_mutation,20260617T220738_898378,of:0000000000000001:3 -> of:000000000000000d:1,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000006:1 -> of:000000000000000d:4,0.926,1.0,0.926,0.926,79.13,2026-06-17T22:07:38,0.889,76.17
route_mutation,20260617T220738_898378,of:0000000000000006:2 -> of:000000000000000a:2,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000007:2 -> of:000000000000000a:3,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000007:1 -> of:000000000000000d:5,0.926,1.0,0.926,0.926,78.9,2026-06-17T22:07:38,0.919,78.53
route_mutation,20260617T220738_898378,of:0000000000000002:2 -> of:0000000000000008:2,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220738_898378,of:0000000000000002:1 -> of:000000000000000b:4,0.927,1.0,0.927,0.882,75.44,2026-06-17T22:07:38,0.927,79.2
route_mutation,20260617T220738_898378,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:07:38,0.001,1.33
route_mutation,20260617T220809_175707,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.002,1.4
route_mutation,20260617T220809_175707,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.002,1.4
route_mutation,20260617T220809_175707,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.36,2026-06-17T22:08:09,0.001,1.3
route_mutation,20260617T220809_175707,of:000000000000000b:3 -> of:000000000000000d:2,1.851,1.0,1.0,1.851,156.54,2026-06-17T22:08:09,1.851,156.5
route_mutation,20260617T220809_175707,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:09,0.001,1.33
route_mutation,20260617T220809_175707,of:0000000000000005:2 -> of:0000000000000009:3,0.002,0.0025,0.002,0.002,1.4,2026-06-17T22:08:09,0.001,1.36
route_mutation,20260617T220809_175707,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.002,1.4
route_mutation,20260617T220809_175707,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:09,0.001,1.33
route_mutation,20260617T220809_175707,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.001,1.33
route_mutation,20260617T220809_175707,of:0000000000000003:1 -> of:000000000000000b:5,0.926,1.0,0.926,0.926,79.02,2026-06-17T22:08:09,0.926,78.92
route_mutation,20260617T220809_175707,of:0000000000000001:3 -> of:000000000000000d:1,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.001,1.33
route_mutation,20260617T220809_175707,of:0000000000000006:1 -> of:000000000000000d:4,0.926,1.0,0.926,0.926,79.05,2026-06-17T22:08:09,0.926,78.98
route_mutation,20260617T220809_175707,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.4,2026-06-17T22:08:09,0.002,1.4
route_mutation,20260617T220809_175707,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.4,2026-06-17T22:08:09,0.001,1.33
route_mutation,20260617T220809_175707,of:0000000000000007:1 -> of:000000000000000d:5,0.926,1.0,0.926,0.926,78.98,2026-06-17T22:08:09,0.926,78.88
route_mutation,20260617T220809_175707,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.002,1.4
route_mutation,20260617T220809_175707,of:0000000000000003:2 -> of:0000000000000008:3,0.002,0.0025,0.002,0.002,1.4,2026-06-17T22:08:09,0.001,1.36
route_mutation,20260617T220809_175707,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.001,1.36,2026-06-17T22:08:09,0.002,1.43
route_mutation,20260617T220809_175707,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.46,2026-06-17T22:08:09,0.001,1.36
route_mutation,20260617T220809_175707,of:0000000000000002:1 -> of:000000000000000b:4,0.926,1.0,0.926,0.926,79.05,2026-06-17T22:08:09,0.926,78.98
route_mutation,20260617T220809_175707,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.36,2026-06-17T22:08:09,0.001,1.3
route_mutation,20260617T220839_413293,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.27
route_mutation,20260617T220839_413293,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.27
route_mutation,20260617T220839_413293,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.001,1.3,2026-06-17T22:08:39,0.002,1.37
route_mutation,20260617T220839_413293,of:000000000000000b:3 -> of:000000000000000d:2,1.852,1.0,1.0,1.851,156.49,2026-06-17T22:08:39,1.852,156.56
route_mutation,20260617T220839_413293,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.33
route_mutation,20260617T220839_413293,of:0000000000000005:2 -> of:0000000000000009:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.3
route_mutation,20260617T220839_413293,of:0000000000000001:1 -> of:000000000000000b:1,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.27
route_mutation,20260617T220839_413293,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.33
route_mutation,20260617T220839_413293,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:08:39,0.001,1.33
route_mutation,20260617T220839_413293,of:0000000000000003:1 -> of:000000000000000b:5,0.927,1.0,0.927,0.927,78.98,2026-06-17T22:08:39,0.927,78.95
route_mutation,20260617T220839_413293,of:0000000000000001:3 -> of:000000000000000d:1,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:08:39,0.001,1.33
route_mutation,20260617T220839_413293,of:0000000000000006:1 -> of:000000000000000d:4,0.927,1.0,0.927,0.927,78.95,2026-06-17T22:08:39,0.927,78.88
route_mutation,20260617T220839_413293,of:0000000000000006:2 -> of:000000000000000a:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.27
route_mutation,20260617T220839_413293,of:0000000000000007:2 -> of:000000000000000a:3,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:08:39,0.001,1.33
route_mutation,20260617T220839_413293,of:0000000000000007:1 -> of:000000000000000d:5,0.927,1.0,0.927,0.927,78.91,2026-06-17T22:08:39,0.926,78.95
route_mutation,20260617T220839_413293,of:0000000000000002:2 -> of:0000000000000008:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.27
route_mutation,20260617T220839_413293,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.3
route_mutation,20260617T220839_413293,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.3,2026-06-17T22:08:39,0.001,1.23
route_mutation,20260617T220839_413293,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:08:39,0.001,1.3
route_mutation,20260617T220839_413293,of:0000000000000002:1 -> of:000000000000000b:4,0.927,1.0,0.927,0.926,78.91,2026-06-17T22:08:39,0.927,78.88
route_mutation,20260617T220839_413293,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.001,1.3,2026-06-17T22:08:39,0.002,1.37
route_mutation,20260617T220909_662306,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:000000000000000b:3 -> of:000000000000000d:2,1.851,1.0,1.0,1.851,156.5,2026-06-17T22:09:09,1.851,156.47
route_mutation,20260617T220909_662306,of:000000000000000c:3 -> of:000000000000000d:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000005:2 -> of:0000000000000009:3,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000001:1 -> of:000000000000000b:1,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:000000000000000b:2 -> of:000000000000000c:2,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000001:2 -> of:000000000000000c:1,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000003:1 -> of:000000000000000b:5,0.927,1.0,0.927,0.926,78.8,2026-06-17T22:09:09,0.927,78.93
route_mutation,20260617T220909_662306,of:0000000000000001:3 -> of:000000000000000d:1,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000006:1 -> of:000000000000000d:4,0.926,1.0,0.926,0.926,78.77,2026-06-17T22:09:09,0.919,78.34
route_mutation,20260617T220909_662306,of:0000000000000006:2 -> of:000000000000000a:2,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000007:2 -> of:000000000000000a:3,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000007:1 -> of:000000000000000d:5,0.927,1.0,0.927,0.926,78.87,2026-06-17T22:09:09,0.927,78.93
route_mutation,20260617T220909_662306,of:0000000000000002:2 -> of:0000000000000008:2,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.27,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.2,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220909_662306,of:0000000000000002:1 -> of:000000000000000b:4,0.926,1.0,0.926,0.925,78.7,2026-06-17T22:09:09,0.926,78.9
route_mutation,20260617T220909_662306,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.33,2026-06-17T22:09:09,0.001,1.33
route_mutation,20260617T220940_058546,of:0000000000000004:1 -> of:000000000000000c:4,0.003,0.00375,0.003,0.003,3.76,2026-06-17T22:09:40,0.003,3.69
route_mutation,20260617T220940_058546,of:0000000000000005:1 -> of:000000000000000c:5,0.003,0.00375,0.003,0.003,3.53,2026-06-17T22:09:40,0.003,3.46
route_mutation,20260617T220940_058546,of:000000000000000a:1 -> of:000000000000000d:6,0.002,0.0025,0.002,0.002,2.26,2026-06-17T22:09:40,0.002,2.3
route_mutation,20260617T220940_058546,of:000000000000000b:3 -> of:000000000000000d:2,1.853,1.0,1.0,1.853,160.43,2026-06-17T22:09:40,1.853,160.4
route_mutation,20260617T220940_058546,of:000000000000000c:3 -> of:000000000000000d:3,0.003,0.00375,0.003,0.003,3.23,2026-06-17T22:09:40,0.003,3.23
route_mutation,20260617T220940_058546,of:0000000000000005:2 -> of:0000000000000009:3,0.003,0.00375,0.003,0.003,3.26,2026-06-17T22:09:40,0.003,3.33
route_mutation,20260617T220940_058546,of:0000000000000001:1 -> of:000000000000000b:1,0.003,0.00375,0.003,0.003,3.46,2026-06-17T22:09:40,0.003,3.39
route_mutation,20260617T220940_058546,of:000000000000000b:2 -> of:000000000000000c:2,0.005,0.0062499999999999995,0.005,0.005,5.66,2026-06-17T22:09:40,0.005,5.66
route_mutation,20260617T220940_058546,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.002,2.83,2026-06-17T22:09:40,0.002,2.7
route_mutation,20260617T220940_058546,of:0000000000000003:1 -> of:000000000000000b:5,0.928,1.0,0.928,0.928,81.76,2026-06-17T22:09:40,0.928,81.73
route_mutation,20260617T220940_058546,of:0000000000000001:3 -> of:000000000000000d:1,0.003,0.00375,0.003,0.003,2.93,2026-06-17T22:09:40,0.002,2.83
route_mutation,20260617T220940_058546,of:0000000000000006:1 -> of:000000000000000d:4,0.935,1.0,0.935,0.928,81.23,2026-06-17T22:09:40,0.935,81.8
route_mutation,20260617T220940_058546,of:0000000000000006:2 -> of:000000000000000a:2,0.003,0.00375,0.003,0.003,3.26,2026-06-17T22:09:40,0.003,3.33
route_mutation,20260617T220940_058546,of:0000000000000007:2 -> of:000000000000000a:3,0.003,0.00375,0.003,0.003,3.26,2026-06-17T22:09:40,0.003,3.33
route_mutation,20260617T220940_058546,of:0000000000000007:1 -> of:000000000000000d:5,0.928,1.0,0.928,0.928,81.1,2026-06-17T22:09:40,0.928,81.06
route_mutation,20260617T220940_058546,of:0000000000000002:2 -> of:0000000000000008:2,0.003,0.00375,0.003,0.003,3.33,2026-06-17T22:09:40,0.003,3.26
route_mutation,20260617T220940_058546,of:0000000000000003:2 -> of:0000000000000008:3,0.003,0.00375,0.003,0.003,3.26,2026-06-17T22:09:40,0.003,3.33
route_mutation,20260617T220940_058546,of:0000000000000008:1 -> of:000000000000000b:6,0.002,0.0025,0.002,0.002,2.26,2026-06-17T22:09:40,0.002,2.33
route_mutation,20260617T220940_058546,of:0000000000000004:2 -> of:0000000000000009:2,0.003,0.00375,0.003,0.003,3.33,2026-06-17T22:09:40,0.003,3.33
route_mutation,20260617T220940_058546,of:0000000000000002:1 -> of:000000000000000b:4,0.933,1.0,0.933,0.933,85.92,2026-06-17T22:09:40,0.931,85.72
route_mutation,20260617T220940_058546,of:0000000000000009:1 -> of:000000000000000c:6,0.002,0.0025,0.002,0.002,2.26,2026-06-17T22:09:40,0.002,2.26
route_mutation,20260617T221012_760035,of:0000000000000004:1 -> of:000000000000000c:4,0.002,0.0025,0.002,0.002,2.33,2026-06-17T22:10:12,0.002,2.33
route_mutation,20260617T221012_760035,of:0000000000000005:1 -> of:000000000000000c:5,0.002,0.0025,0.002,0.002,2.23,2026-06-17T22:10:12,0.002,2.23
route_mutation,20260617T221012_760035,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.46,2026-06-17T22:10:12,0.001,1.43
route_mutation,20260617T221012_760035,of:000000000000000b:3 -> of:000000000000000d:2,1.017,1.0,1.0,1.017,88.26,2026-06-17T22:10:12,0.993,86.22
route_mutation,20260617T221012_760035,of:000000000000000c:3 -> of:000000000000000d:3,0.071,0.08874999999999998,0.071,0.071,7.45,2026-06-17T22:10:12,0.071,7.45
route_mutation,20260617T221012_760035,of:0000000000000005:2 -> of:0000000000000009:3,0.001,0.00125,0.001,0.001,1.72,2026-06-17T22:10:12,0.001,1.65
route_mutation,20260617T221012_760035,of:0000000000000001:1 -> of:000000000000000b:1,0.002,0.0025,0.002,0.002,1.65,2026-06-17T22:10:12,0.002,1.65
route_mutation,20260617T221012_760035,of:000000000000000b:2 -> of:000000000000000c:2,0.07,0.08750000000000001,0.07,0.07,8.55,2026-06-17T22:10:12,0.068,8.42
route_mutation,20260617T221012_760035,of:0000000000000001:2 -> of:000000000000000c:1,0.002,0.0025,0.002,0.001,1.46,2026-06-17T22:10:12,0.002,1.55
route_mutation,20260617T221012_760035,of:0000000000000003:1 -> of:000000000000000b:5,0.564,0.7049999999999998,0.564,0.564,49.49,2026-06-17T22:10:12,0.534,46.9
route_mutation,20260617T221012_760035,of:0000000000000001:3 -> of:000000000000000d:1,0.001,0.00125,0.001,0.001,1.49,2026-06-17T22:10:12,0.001,1.52
route_mutation,20260617T221012_760035,of:0000000000000006:1 -> of:000000000000000d:4,0.593,0.74125,0.593,0.566,49.56,2026-06-17T22:10:12,0.593,51.76
route_mutation,20260617T221012_760035,of:0000000000000006:2 -> of:000000000000000a:2,0.002,0.0025,0.002,0.002,1.78,2026-06-17T22:10:12,0.001,1.72
route_mutation,20260617T221012_760035,of:0000000000000007:2 -> of:000000000000000a:3,0.002,0.0025,0.002,0.002,1.72,2026-06-17T22:10:12,0.001,1.65
route_mutation,20260617T221012_760035,of:0000000000000007:1 -> of:000000000000000d:5,0.607,0.7587499999999999,0.607,0.583,51.11,2026-06-17T22:10:12,0.607,53.09
route_mutation,20260617T221012_760035,of:0000000000000002:2 -> of:0000000000000008:2,0.002,0.0025,0.002,0.002,1.78,2026-06-17T22:10:12,0.002,1.81
route_mutation,20260617T221012_760035,of:0000000000000003:2 -> of:0000000000000008:3,0.001,0.00125,0.001,0.001,1.68,2026-06-17T22:10:12,0.001,1.72
route_mutation,20260617T221012_760035,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.46,2026-06-17T22:10:12,0.001,1.39
route_mutation,20260617T221012_760035,of:0000000000000004:2 -> of:0000000000000009:2,0.002,0.0025,0.002,0.002,1.75,2026-06-17T22:10:12,0.001,1.68
route_mutation,20260617T221012_760035,of:0000000000000002:1 -> of:000000000000000b:4,0.581,0.72625,0.581,0.581,54.19,2026-06-17T22:10:12,0.547,51.4
route_mutation,20260617T221012_760035,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.43,2026-06-17T22:10:12,0.001,1.43
route_mutation,20260617T221043_746175,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.16,2026-06-17T22:10:43,0.001,1.16
route_mutation,20260617T221043_746175,of:0000000000000005:1 -> of:000000000000000c:5,0.001,0.00125,0.001,0.001,1.32,2026-06-17T22:10:43,0.001,1.32
route_mutation,20260617T221043_746175,of:000000000000000a:1 -> of:000000000000000d:6,0.001,0.00125,0.001,0.001,1.03,2026-06-17T22:10:43,0.001,1.03
route_mutation,20260617T221043_746175,of:000000000000000b:3 -> of:000000000000000d:2,0.181,0.22624999999999998,0.181,0.179,15.97,2026-06-17T22:10:43,0.181,16.09
route_mutation,20260617T221043_746175,of:000000000000000c:3 -> of:000000000000000d:3,0.167,0.20875,0.167,0.167,15.16,2026-06-17T22:10:43,0.167,15.16
route_mutation,20260617T221043_746175,of:0000000000000005:2 -> of:0000000000000009:3,0.001,0.00125,0.001,0.001,1.13,2026-06-17T22:10:43,0.001,1.13
route_mutation,20260617T221043_746175,of:0000000000000001:1 -> of:000000000000000b:1,0.096,0.12,0.096,0.062,6.22,2026-06-17T22:10:43,0.096,9.06
route_mutation,20260617T221043_746175,of:000000000000000b:2 -> of:000000000000000c:2,0.169,0.21125,0.169,0.168,15.38,2026-06-17T22:10:43,0.169,15.51
route_mutation,20260617T221043_746175,of:0000000000000001:2 -> of:000000000000000c:1,0.025,0.03125,0.025,0.001,1.19,2026-06-17T22:10:43,0.025,3.13
route_mutation,20260617T221043_746175,of:0000000000000003:1 -> of:000000000000000b:5,0.302,0.37749999999999995,0.302,0.302,26.38,2026-06-17T22:10:43,0.184,16.45
route_mutation,20260617T221043_746175,of:0000000000000001:3 -> of:000000000000000d:1,0.116,0.145,0.116,0.116,10.8,2026-06-17T22:10:43,0.065,6.42
route_mutation,20260617T221043_746175,of:0000000000000006:1 -> of:000000000000000d:4,0.191,0.23875,0.191,0.185,16.61,2026-06-17T22:10:43,0.191,17.09
route_mutation,20260617T221043_746175,of:0000000000000006:2 -> of:000000000000000a:2,0.001,0.00125,0.001,0.001,1.06,2026-06-17T22:10:43,0.001,1.06
route_mutation,20260617T221043_746175,of:0000000000000007:1 -> of:000000000000000d:5,0.211,0.26375,0.211,0.209,18.48,2026-06-17T22:10:43,0.211,18.61
route_mutation,20260617T221043_746175,of:0000000000000007:2 -> of:000000000000000a:3,0.001,0.00125,0.001,0.001,1.06,2026-06-17T22:10:43,0.001,1.06
route_mutation,20260617T221043_746175,of:0000000000000002:2 -> of:0000000000000008:2,0.001,0.00125,0.001,0.001,1.13,2026-06-17T22:10:43,0.001,1.1
route_mutation,20260617T221043_746175,of:0000000000000003:2 -> of:0000000000000008:3,0.012,0.015,0.012,0.012,2.16,2026-06-17T22:10:43,0.001,1.13
route_mutation,20260617T221043_746175,of:0000000000000008:1 -> of:000000000000000b:6,0.001,0.00125,0.001,0.001,1.03,2026-06-17T22:10:43,0.001,1.03
route_mutation,20260617T221043_746175,of:0000000000000004:2 -> of:0000000000000009:2,0.001,0.00125,0.001,0.001,1.16,2026-06-17T22:10:43,0.001,1.16
route_mutation,20260617T221043_746175,of:0000000000000002:1 -> of:000000000000000b:4,0.327,0.40875,0.327,0.327,28.93,2026-06-17T22:10:43,0.2,18.13
route_mutation,20260617T221043_746175,of:0000000000000009:1 -> of:000000000000000c:6,0.001,0.00125,0.001,0.001,1.06,2026-06-17T22:10:43,0.001,1.06
route_mutation,20260617T221114_877586,of:0000000000000004:1 -> of:000000000000000c:4,0.001,0.00125,0.001,0.001,1.26,2026-06-17T22:11:14,0.001,1.26
